dialogue,sentiment
"Yeah and if I had seven, maybe I would’ve said something like this, ""Wow! My boyfriend’s such a wise ass—seven!""",negative
"You, get out of my shop!",negative
He went out with my wife!,negative
"Whoa-whoa-whoa-whoa, I-I—Hey! I did",negative
That’s my wife!!! Get out!,negative
"No, I’m afraid I won’t be able to make love as well as him.",negative
I know!,negative
"And then you realised if you  bitched about it, then you  would stop cooking, and you  would have to make your famous baked potato and Diet Coke.",negative
"Gunther, y'know what, I am a terrible waitress, do you know why I’m a terrible waitress?",negative
"I don’t care which pot is regular and which pot is decaf, I don’t care where the tray spot is, I just don’t care, this is not what I want to do.",negative
"No-no-no-no-no,  I'm not fallin' for that again.",negative
"I did! But the store wouldn’t take her back! So then I took her to the shelter, and you know what I found out?",negative
"If they can’t find a home for her, they kill her! And I’m not gonna let that happen to little Yasmine!",negative
Did you get all this stuff for Joey to try and drive me out of the apartment?,negative
You idiot!!,negative
"You were gonna spill hot coffee all over me, huh?!!",negative
"What are you just some big, dumb, stupid, doofy idiot, with a doofy idiot hairdo, huh?!",negative
Huh?,negative
"""You are ideally suited for a career in data processing for a large multinational corporation.""",negative
"Can you believe it? I mean, don't I seem like somebody who should be doing something really",negative
No. This is just part of a dare devil game that I play called ‘wait until the last moment before I burst and die.’,negative
"I’m going to keep dating him Mother, and there’s nothing you can do about it!",negative
Oh yes there is!,negative
What are you going to do? Kill him? Like you did with Charles?!,negative
It's been fourteen and a half minutes and you still have not said one word.,negative
"Oh God, do something.",negative
"Just make contact, smile!",negative
"Okay! Feel free to look, but I’m telling you those contracts are not on this desk.",negative
So when do you imagine you gave them to me? In the morning or in the afternoon?,negative
"Oh-ho, and yes, the guy that enjoyed my name so much he felt the need to make a little noise every time he said it.",negative
"Sure, your dresser is missing but this she notices.",negative
I shared my puddin’ which you man!,negative
"Oh my God! If you say that one more time,",negative
Fine!,negative
Fine!,negative
"But this break-up was not all my fault, and she, she says here,  “If you accept full responsibility...”  Full responsibility!",negative
“...I can begin to trust you again.,negative
Does that seem like something you can do.,negative
Does it?!,negative
"Joey, get out of the fridge.",negative
"All right, all right.",negative
"All right, I'm going. I'm going.",negative
WHAT IS IT?!,negative
Monkey into man?,negative
I’m Doctor Monkey!,negative
"You shouldn’t be arguing over who gets credit, you should be arguing over who gets blamed for inflicting this horrible joke upon the world!",negative
Now let it go!,negative
The joke sucks!,negative
Is not.,negative
"Did you, did you",negative
Give me your hands.  Strings. Gimme it!  Pick. Do you want to learn to play guitar?,negative
Then don't touch one!!,negative
Aww man! I can’t believe I locked myself out again!,negative
Hang on buddy!,negative
"Noo!! No! You thought, you actually thought I wanted to have sex with you?!",negative
"Oh, DAMN IT!",negative
"Fine. Fine, alright, now you'll never know.",negative
"Well, up yours too!",negative
"Yeah, are you just going down there to gawk at that hot girl with the belly button ring again?",negative
Gimme them!,negative
No! They are mine!,negative
You stole them from me!,negative
You stole them from me!!,negative
Gimme them!,negative
"Look, I really need some help, okay? Why? Why did I have to speak in a British accent?! What do I do?",negative
"Yeah, fade the accent out and people will think you’re, y’know, that you’re adjusting to life in America.",negative
"Oh. That’s so Monica can keep track. That way if one on them is missing, she can be like, ‘Where’s number 27?!’",negative
"Okay, y'know what? There is no more left, left!",negative
"Oh okay, lift it straight up over your head!",negative
Straight up over your head!,negative
"Okay, fine, whatever. Welcome to the building.",negative
"Look, I know I feel asleep before I could shower and now I don’t have time!",negative
You’re coming on to the entire room!  I’m Chandler.,negative
Joey! He’s working!  You would look,negative
Fine! I’m sorry for your loss!,negative
There’s just so much pressure.,negative
"What’s all this about you guys fighting?! Is this really over a room?! I mean, that is so silly!",negative
"I mean, enough of the silliness!",negative
"Well, why don’t you tell her to stop being silly!",negative
Okay-okay!,negative
"Y'know, this kind of co-dependant, emotionally stunted, sitting in your stupid coffee house with your stupid big cups which, I'm sorry, might as well have nipples on them, and you're like all 'Oh, define me!",negative
Define me!,negative
"Love me, I need love!",negative
Cut it out Ross! I hate to have to save your life and kick your ass in the same day!,negative
Because your all gonna make up fake specials and make me cook them like you did the other night?,negative
What a wank!,negative
"Oh, I cannot believe he’s using our divorce to sell mattresses.",negative
I know!,negative
"And four ninety-nine for a pillow top queen set, who cares about the divorce, those babies will sell themselves.",negative
And I’m appalled for you by the way.,negative
"Ross, tonight was about the two of you getting along.  Oh, would you just see my chiropractor, already.",negative
"Look, honey, I have tried to make nice, it doesn’t work.",negative
"Look sweetie, I could be the bigger man, I could be the biggest man, I could be a big, huge, giant man, and it still wouldn’t make any difference, except that I could pick your Father up and say ‘Like me!",negative
Like me tiny doctor!’,negative
"Rachel one brunch is not gonna solve anything. You gotta face it, okay we’re never gonna get along.",negative
"Okay, well you are just gonna have too, okay.",negative
"Because I already got a Mother and a Father who cannot stay in the same room together, okay, I don’t wanna have to have a separate room for you too!",negative
It's not a purse! It's a shoulder bag.,negative
If you give up every time you'd have a fight with someone you'd never be with anyone longer than—Ohhh!,negative
Ow!!,negative
"Y'know what I didn’t wear this suit for a year because you hated it. Well, guess what? You’re not my girlfriend anymore so...",negative
"Now that you’re on you’re own, you’re free to look as stupid as you like.",negative
"Okay, good bye!",negative
Wait! What?! No!! Elevator!! No!,negative
Go back in time and listen to Phoebe!,negative
"Oh my god, I am losing my mind.",negative
"Yeah, no kidding, this just proves no good can come from  having sex with Ross!",negative
"Of course I have! What do you think, I’m some 30 year old virgin?",negative
